step,data_loss,penalty,objective,optimality,b,w_area,w_age
8.300000000000000000e+01,7.298428823960069167e+03,0.000000000000000000e+00,7.298428823960069167e+03,3.591911215795184464e+00,3.319203307111111371e+03,2.218715842470295172e+02,-2.643294545848594268e+01
8.400000000000000000e+01,7.297790129791318577e+03,0.000000000000000000e+00,7.297790129791318577e+03,3.417508520124733273e+00,3.319203307111111371e+03,2.220468494439477922e+02,-2.646785394551615767e+01
8.500000000000000000e+01,7.297211681409931771e+03,0.000000000000000000e+00,7.297211681409931771e+03,3.251578836890169022e+00,3.319203307111111371e+03,2.222136047638219623e+02,-2.650127039099666959e+01
8.600000000000000000e+01,7.296687793176355626e+03,0.000000000000000000e+00,7.296687793176355626e+03,3.093710275731737624e+00,3.319203307111111371e+03,2.223722636423145218e+02,-2.653325733881523973e+01
8.700000000000000000e+01,7.296213316303087595e+03,0.000000000000000000e+00,7.296213316303087595e+03,2.943510981150659678e+00,3.319203307111111371e+03,2.225232194171398703e+02,-2.656387477950031695e+01
8.800000000000000000e+01,7.295783588137374863e+03,0.000000000000000000e+00,7.295783588137374863e+03,2.800608157399491649e+00,3.319203307111111371e+03,2.226668463056536780e+02,-2.659318025058085411e+01
8.900000000000000000e+01,7.295394386237794606e+03,0.000000000000000000e+00,7.295394386237794606e+03,2.664647140860457064e+00,3.319203307111111371e+03,2.228035003348621501e+02,-2.662122893322774075e+01
9.000000000000000000e+01,7.295041886791340403e+03,0.000000000000000000e+00,7.295041886791340403e+03,2.535290517597841298e+00,3.319203307111111371e+03,2.229335202261687527e+02,-2.664807374530081674e+01
9.100000000000000000e+01,7.294722626960568959e+03,0.000000000000000000e+00,7.294722626960568959e+03,2.412217283883033581e+00,3.319203307111111371e+03,2.230572282370621906e+02,-2.667376543092240482e+01
9.200000000000000000e+01,7.294433470789137573e+03,0.000000000000000000e+00,7.294433470789137573e+03,2.295122047598376458e+00,3.319203307111111371e+03,2.231749309618428754e+02,-2.669835264669485042e+01
9.300000000000000000e+01,7.294171578329309341e+03,0.000000000000000000e+00,7.294171578329309341e+03,2.183714268527784608e+00,3.319203307111111371e+03,2.232869200933823493e+02,-2.672188204467649086e+01
9.400000000000000000e+01,7.293934377686737207e+03,0.000000000000000000e+00,7.293934377686737207e+03,2.077717535639855395e+00,3.319203307111111371e+03,2.233934731478130118e+02,-2.674439835222722195e+01
9.500000000000000000e+01,7.293719539706760770e+03,0.000000000000000000e+00,7.293719539706760770e+03,1.976868879560610859e+00,3.319203307111111371e+03,2.234948541539534688e+02,-2.676594444883172130e+01
9.600000000000000000e+01,7.293524955052444966e+03,0.000000000000000000e+00,7.293524955052444966e+03,1.880918118521854421e+00,3.319203307111111371e+03,2.235913143091862025e+02,-2.678656144000530404e+01
9.700000000000000000e+01,7.293348713448275703e+03,0.000000000000000000e+00,7.293348713448275703e+03,1.789627236153843004e+00,3.319203307111111371e+03,2.236830926034213860e+02,-2.680628872838429189e+01
9.800000000000000000e+01,7.293189084884806107e+03,0.000000000000000000e+00,7.293189084884806107e+03,1.702769789571172643e+00,3.319203307111111371e+03,2.237704164127002855e+02,-2.682516408209979986e+01
9.900000000000000000e+01,7.293044502598866529e+03,0.000000000000000000e+00,7.293044502598866529e+03,1.620130346276082989e+00,3.319203307111111371e+03,2.238535020639166362e+02,-2.684322370053093820e+01
1.000000000000000000e+02,7.292913547661538360e+03,0.000000000000000000e+00,7.292913547661538360e+03,1.541503948475086760e+00,3.319203307111111371e+03,2.239325553720620974e+02,-2.686050227753043274e+01
1.010000000000000000e+02,7.292794935021930542e+03,0.000000000000000000e+00,7.292794935021930542e+03,1.466695603473985088e+00,3.319203307111111371e+03,2.240077721513331710e+02,-2.687703306221285615e+01
1.020000000000000000e+02,7.292687500869154064e+03,0.000000000000000000e+00,7.292687500869154064e+03,1.395519798880465068e+00,3.319203307111111371e+03,2.240793387013725066e+02,-2.689284791739296665e+01
1.030000000000000000e+02,7.292590191187953678e+03,0.000000000000000000e+00,7.292590191187953678e+03,1.327800041406299147e+00,3.319203307111111371e+03,2.241474322698545336e+02,-2.690797737575874038e+01
1.040000000000000000e+02,7.292502051395179478e+03,0.000000000000000000e+00,7.292502051395179478e+03,1.263368418119375836e+00,3.319203307111111371e+03,2.242122214925674371e+02,-2.692245069386120804e+01
1.050000000000000000e+02,7.292422216954955729e+03,0.000000000000000000e+00,7.292422216954955729e+03,1.202065179052223431e+00,3.319203307111111371e+03,2.242738668120865668e+02,-2.693629590400040641e+01
1.060000000000000000e+02,7.292349904880099530e+03,0.000000000000000000e+00,7.292349904880099530e+03,1.143738340126973840e+00,3.319203307111111371e+03,2.243325208760814462e+02,-2.694953986408436464e+01
1.070000000000000000e+02,7.292284406036031214e+03,0.000000000000000000e+00,7.292284406036031214e+03,1.088243305406762174e+00,3.319203307111111371e+03,2.243883289162478718e+02,-2.696220830553540537e+01
1.080000000000000000e+02,7.292225078171380119e+03,0.000000000000000000e+00,7.292225078171380119e+03,1.035442507733107087e+00,3.319203307111111371e+03,2.244414291088078528e+02,-2.697432587931578496e+01
1.090000000000000000e+02,7.292171339606603397e+03,0.000000000000000000e+00,7.292171339606603397e+03,9.852050668530978328e-01,3.319203307111111371e+03,2.244919529174747765e+02,-2.698591620014206782e+01
1.100000000000000000e+02,7.292122663518503032e+03,0.000000000000000000e+00,7.292122663518503032e+03,9.374064641852074553e-01,3.319203307111111371e+03,2.245400254197369634e+02,-2.699700188895565489e+01
1.110000000000000000e+02,7.292078572764295131e+03,0.000000000000000000e+00,7.292078572764295131e+03,8.919282334130037571e-01,3.319203307111111371e+03,2.245857656172717611e+02,-2.700760461371426757e+01
1.120000000000000000e+02,7.292038635194322524e+03,0.000000000000000000e+00,7.292038635194322524e+03,8.486576661365236030e-01,3.319203307111111371e+03,2.246292867312621979e+02,-2.701774512856732713e+01
1.130000000000000000e+02,7.292002459407227434e+03,0.000000000000000000e+00,7.292002459407227434e+03,8.074875318474710184e-01,3.319203307111111371e+03,2.246706964833511506e+02,-2.702744331147579260e+01
1.140000000000000000e+02,7.291969690905782045e+03,0.000000000000000000e+00,7.291969690905782045e+03,7.683158115312784808e-01,3.319203307111111371e+03,2.247100973629318901e+02,-2.703671820033507345e+01
1.150000000000000000e+02,7.291940008615588340e+03,0.000000000000000000e+00,7.291940008615588340e+03,7.310454442322393831e-01,3.319203307111111371e+03,2.247475868814398439e+02,-2.704558802765762948e+01
1.160000000000000000e+02,7.291913121732321997e+03,0.000000000000000000e+00,7.291913121732321997e+03,6.955840859506310370e-01,3.319203307111111371e+03,2.247832578142781017e+02,-2.705407025386974595e+01
1.170000000000000000e+02,7.291888766866552032e+03,0.000000000000000000e+00,7.291888766866552032e+03,6.618438802713760838e-01,3.319203307111111371e+03,2.248171984309785500e+02,-2.706218159927537670e+01
1.180000000000000000e+02,7.291866705457970056e+03,0.000000000000000000e+00,7.291866705457970056e+03,6.297412401530118053e-01,3.319203307111111371e+03,2.248494927141709638e+02,-2.706993807473771696e+01
1.190000000000000000e+02,7.291846721433661514e+03,0.000000000000000000e+00,7.291846721433661514e+03,5.991966403337390945e-01,3.319203307111111371e+03,2.248802205679045585e+02,-2.707735501112772525e+01
1.200000000000000000e+02,7.291828619087340485e+03,0.000000000000000000e+00,7.291828619087340485e+03,5.701344198376094852e-01,3.319203307111111371e+03,2.249094580158401016e+02,-2.708444708758685948e+01
1.210000000000000000e+02,7.291812221158678767e+03,0.000000000000000000e+00,7.291812221158678767e+03,5.424825940890269926e-01,3.319203307111111371e+03,2.249372773898055016e+02,-2.709122835864968692e+01
1.220000000000000000e+02,7.291797367093865432e+03,0.000000000000000000e+00,7.291797367093865432e+03,5.161726761680268671e-01,3.319203307111111371e+03,2.249637475091836336e+02,-2.709771228027036827e+01
1.230000000000000000e+02,7.291783911470272869e+03,0.000000000000000000e+00,7.291783911470272869e+03,4.911395067612788767e-01,3.319203307111111371e+03,2.249889338515783379e+02,-2.710391173479550631e+01
1.240000000000000000e+02,7.291771722569746089e+03,0.000000000000000000e+00,7.291771722569746089e+03,4.673210923854498322e-01,3.319203307111111371e+03,2.250128987151830700e+02,-2.710983905492414792e+01
1.250000000000000000e+02,7.291760681086470868e+03,0.000000000000000000e+00,7.291760681086470868e+03,4.446584514802400245e-01,3.319203307111111371e+03,2.250357013732557050e+02,-2.711550604669448106e+01
1.260000000000000000e+02,7.291750678956748743e+03,0.000000000000000000e+00,7.291750678956748743e+03,4.230954679884181280e-01,3.319203307111111371e+03,2.250573982210835027e+02,-2.712092401153509869e+01
1.270000000000000000e+02,7.291741618299138281e+03,0.000000000000000000e+00,7.291741618299138281e+03,4.025787520576293854e-01,3.319203307111111371e+03,2.250780429158037350e+02,-2.712610376741749718e+01
1.280000000000000000e+02,7.291733410454579825e+03,0.000000000000000000e+00,7.291733410454579825e+03,3.830575075184233791e-01,3.319203307111111371e+03,2.250976865094271488e+02,-2.713105566914499178e+01
1.290000000000000000e+02,7.291725975117033158e+03,0.000000000000000000e+00,7.291725975117033158e+03,3.644834058075241967e-01,3.319203307111111371e+03,2.251163775753953189e+02,-2.713578962781203074e+01
1.300000000000000000e+02,7.291719239546128847e+03,0.000000000000000000e+00,7.291719239546128847e+03,3.468104660236743797e-01,3.319203307111111371e+03,2.251341623289859513e+02,-2.714031512946657543e+01
1.310000000000000000e+02,7.291713137854051638e+03,0.000000000000000000e+00,7.291713137854051638e+03,3.299949408171000131e-01,3.319203307111111371e+03,2.251510847418656738e+02,-2.714464125300701625e+01
1.320000000000000000e+02,7.291707610359688260e+03,0.000000000000000000e+00,7.291707610359688260e+03,3.139952078285980774e-01,3.319203307111111371e+03,2.251671866510748998e+02,-2.714877668734393978e+01
1.330000000000000000e+02,7.291702603003661352e+03,0.000000000000000000e+00,7.291702603003661352e+03,2.987716664084505425e-01,3.319203307111111371e+03,2.251825078627155108e+02,-2.715272974785585802e+01
1.340000000000000000e+02,7.291698066818540610e+03,0.000000000000000000e+00,7.291698066818540610e+03,2.842866393581710005e-01,3.319203307111111371e+03,2.251970862505989430e+02,-2.715650839216701939e+01
1.350000000000000000e+02,7.291693957448980655e+03,0.000000000000000000e+00,7.291693957448980655e+03,2.705042794506389292e-01,3.319203307111111371e+03,2.252109578500998452e+02,-2.716012023527428809e+01
1.360000000000000000e+02,7.291690234717130807e+03,0.000000000000000000e+00,7.291690234717130807e+03,2.573904804958043191e-01,3.319203307111111371e+03,2.252241569474485345e+02,-2.716357256404902287e+01
1.370000000000000000e+02,7.291686862228996688e+03,0.000000000000000000e+00,7.291686862228996688e+03,2.449127927315970510e-01,3.319203307111111371e+03,2.252367161646837985e+02,-2.716687235113903398e+01
1.380000000000000000e+02,7.291683807017912841e+03,0.000000000000000000e+00,7.291683807017912841e+03,2.330403423284732323e-01,3.319203307111111371e+03,2.252486665404773873e+02,-2.717002626829460610e+01
1.390000000000000000e+02,7.291681039221634819e+03,0.000000000000000000e+00,7.291681039221634819e+03,2.217437548084972010e-01,3.319203307111111371e+03,2.252600376070306254e+02,-2.717304069914173681e+01
1.400000000000000000e+02,7.291678531789856606e+03,0.000000000000000000e+00,7.291678531789856606e+03,2.109950821878024407e-01,3.319203307111111371e+03,2.252708574632344778e+02,-2.717592175142479505e+01
1.410000000000000000e+02,7.291676260219303003e+03,0.000000000000000000e+00,7.291676260219303003e+03,2.007677336614598629e-01,3.319203307111111371e+03,2.252811528442744589e+02,-2.717867526874003303e+01
